,Time,^GSPC,CL=F,BZ=F,UNG,GC=F,URA,XLE
1417,2023-02-07 19:00:00,4145.81494140625,77.22000122070312,83.77999877929688,35.329999923706055,1884.800048828125,22.15000057220459,87.80499649047852
1418,2023-02-07 20:00:00,4158.6201171875,77.26499938964844,83.80999755859375,35.41999816894531,1883.8500366210938,22.200000762939453,88.08999633789062
1419,2023-02-07 20:00:00,4161.344970703125,77.30999755859375,83.83999633789062,35.42999839782715,1882.9000244140625,22.204999923706055,88.18999862670898
1420,2023-02-07 20:00:00,4164.06982421875,77.44999694824219,83.96999740600586,35.439998626708984,1884.0,22.209999084472656,88.29000091552734
1421,2023-02-07 21:00:00,4163.0537109375,77.58999633789062,84.0999984741211,35.375554190741646,1885.0999755859375,22.204999181959366,88.27722295125325
1422,2023-02-07 23:00:00,4162.03759765625,77.51000213623047,84.01000213623047,35.31110975477431,1885.300048828125,22.19999927944607,88.26444498697917
1423,2023-02-08 00:00:00,4161.021484375,77.56999969482422,83.83000183105469,35.24666531880697,1889.0,22.19499937693278,88.25166702270508
1424,2023-02-08 01:00:00,4160.00537109375,77.16000366210938,83.6500015258789,35.18222088283963,1888.4000244140625,22.189999474419487,88.23888905843098
1425,2023-02-08 02:00:00,4158.9892578125,77.43000030517578,83.8499984741211,35.117776446872284,1889.199951171875,22.184999571906197,88.2261110941569
1426,2023-02-08 03:00:00,4157.97314453125,77.22000122070312,83.62999725341797,35.053332010904946,1888.5999755859375,22.179999669392902,88.21333312988281
1427,2023-02-08 04:00:00,4156.95703125,77.36000061035156,83.7300033569336,34.98888757493761,1889.5,22.174999766879612,88.20055516560872
1428,2023-02-08 05:00:00,4155.94091796875,77.31999969482422,83.69000244140625,34.92444313897027,1889.0999755859375,22.169999864366318,88.18777720133464
1429,2023-02-08 06:00:00,4154.9248046875,77.33999633789062,83.75,34.85999870300293,1888.5,22.164999961853027,88.17499923706055
1430,2023-02-08 07:00:00,4153.90869140625,77.69000244140625,84.11000061035156,34.79555426703559,1898.800048828125,22.160000059339737,88.16222127278645
1431,2023-02-08 08:00:00,4152.892578125,78.06999969482422,84.56999969482422,34.73110983106825,1896.300048828125,22.155000156826443,88.14944330851237
1432,2023-02-08 09:00:00,4151.87646484375,78.27999877929688,84.68000030517578,34.666665395100914,1898.4000244140625,22.150000254313152,88.13666534423828
1433,2023-02-08 10:00:00,4150.8603515625,77.9800033569336,84.37000274658203,34.602220959133575,1893.4000244140625,22.145000351799858,88.12388737996419
1434,2023-02-08 11:00:00,4149.84423828125,77.93000030517578,84.3499984741211,34.53777652316623,1892.699951171875,22.140000449286568,88.11110941569011
1435,2023-02-08 12:00:00,4148.828125,77.66999816894531,84.08999633789062,34.47333208719889,1892.199951171875,22.135000546773274,88.09833145141602
1436,2023-02-08 13:00:00,4147.81201171875,78.25,84.63999938964844,34.40888765123155,1890.199951171875,22.130000644259983,88.08555348714192
1437,2023-02-08 14:00:00,4146.7958984375,77.87999725341797,84.27999877929688,34.344443215264214,1885.9000244140625,22.12500074174669,88.07277552286784
1438,2023-02-08 14:00:00,4145.77978515625,77.90499877929688,84.33499908447266,34.279998779296875,1886.0499877929688,22.1200008392334,88.05999755859375
1439,2023-02-08 15:00:00,4132.724853515625,77.93000030517578,84.38999938964844,34.03919982910156,1886.199951171875,22.045000076293945,87.71500015258789
1440,2023-02-08 16:00:00,4119.669921875,77.8499984741211,84.30500030517578,33.79840087890625,1887.0999755859375,21.969999313354492,87.37000274658203
1441,2023-02-08 16:00:00,4124.300048828125,77.7699966430664,84.22000122070312,33.559200286865234,1888.0,22.00494956970215,87.49500274658203
1442,2023-02-08 16:00:00,4128.93017578125,77.99499893188477,84.44499969482422,33.31999969482422,1888.1500244140625,22.039899826049805,87.62000274658203
1443,2023-02-08 17:00:00,4128.985107421875,78.22000122070312,84.66999816894531,32.98460006713867,1888.300048828125,22.05245018005371,87.72750091552734
1444,2023-02-08 18:00:00,4129.0400390625,78.30500030517578,84.80500030517578,32.649200439453125,1889.4000244140625,22.065000534057617,87.83499908447266
1445,2023-02-08 18:00:00,4126.505126953125,78.38999938964844,84.94000244140625,32.69460105895996,1890.5,22.037500381469727,87.82749938964844
1446,2023-02-08 18:00:00,4123.97021484375,78.45000076293945,85.03499984741211,32.7400016784668,1889.6500244140625,22.010000228881836,87.81999969482422
1447,2023-02-08 19:00:00,4120.675048828125,78.51000213623047,85.12999725341797,32.829999923706055,1888.800048828125,21.984999656677246,87.7400016784668
1448,2023-02-08 20:00:00,4117.3798828125,78.48500061035156,85.11999893188477,32.91999816894531,1888.25,21.959999084472656,87.66000366210938
1449,2023-02-08 20:00:00,4117.85498046875,78.45999908447266,85.11000061035156,32.90999984741211,1887.699951171875,21.974949836730957,87.6050033569336
1450,2023-02-08 20:00:00,4118.330078125,78.47000122070312,85.11999893188477,32.900001525878906,1887.949951171875,21.989900588989258,87.55000305175781
1451,2023-02-08 21:00:00,4119.224527994792,78.4800033569336,85.12999725341797,32.927779303656685,1888.199951171875,22.0221283170912,87.5502806769477
1452,2023-02-08 23:00:00,4120.118977864583,78.4800033569336,85.05000305175781,32.95555708143446,1886.699951171875,22.054356045193142,87.55055830213759
1453,2023-02-09 00:00:00,4121.013427734375,78.38999938964844,84.94999694824219,32.98333485921224,1886.199951171875,22.086583773295086,87.55083592732747
1454,2023-02-09 01:00:00,4121.907877604167,78.58000183105469,85.20999908447266,33.01111263699002,1888.699951171875,22.118811501397026,87.55111355251736
1455,2023-02-09 02:00:00,4122.802327473958,78.45999908447266,85.08999633789062,33.03889041476779,1891.0,22.15103922949897,87.55139117770725
1456,2023-02-09 03:00:00,4123.69677734375,78.44000244140625,85.04000091552734,33.06666819254557,1890.4000244140625,22.18326695760091,87.55166880289714
1457,2023-02-09 04:00:00,4124.591227213542,78.41000366210938,85.08000183105469,33.09444597032335,1890.9000244140625,22.215494685702854,87.55194642808702
1458,2023-02-09 05:00:00,4125.485677083333,78.52999877929688,85.19000244140625,33.12222374810113,1890.5999755859375,22.247722413804794,87.55222405327692
1459,2023-02-09 06:00:00,4126.380126953125,78.5199966430664,85.19000244140625,33.150001525878906,1892.5,22.27995014190674,87.5525016784668
1460,2023-02-09 07:00:00,4127.274576822917,78.27999877929688,84.94000244140625,33.177779303656685,1892.199951171875,22.312177870008682,87.55277930365668
1461,2023-02-09 08:00:00,4128.169026692708,78.69000244140625,85.33999633789062,33.20555708143446,1895.4000244140625,22.344405598110622,87.55305692884657
1462,2023-02-09 09:00:00,4129.0634765625,78.55999755859375,85.19999694824219,33.23333485921224,1894.699951171875,22.376633326212566,87.55333455403645
1463,2023-02-09 10:00:00,4129.957926432292,78.68000030517578,85.33999633789062,33.26111263699002,1897.300048828125,22.408861054314507,87.55361217922635
1464,2023-02-09 11:00:00,4130.852376302083,78.52999877929688,85.20999908447266,33.28889041476779,1893.800048828125,22.44108878241645,87.55388980441623
1465,2023-02-09 12:00:00,4131.746826171875,78.22000122070312,84.87999725341797,33.31666819254557,1893.800048828125,22.47331651051839,87.55416742960612
1466,2023-02-09 13:00:00,4132.641276041667,77.76000213623047,84.41000366210938,33.34444597032335,1901.5,22.505544238620335,87.554445054796
1467,2023-02-09 14:00:00,4133.535725911458,77.44999694824219,84.12000274658203,33.37222374810113,1890.9000244140625,22.537771966722275,87.5547226799859
1468,2023-02-09 14:00:00,4134.43017578125,77.08499908447266,83.68000030517578,33.400001525878906,1888.3500366210938,22.56999969482422,87.55500030517578
1469,2023-02-09 15:00:00,4130.630126953125,76.72000122070312,83.23999786376953,33.34000015258789,1885.800048828125,22.5649995803833,87.62250137329102
1470,2023-02-09 16:00:00,4126.830078125,77.11999893188477,83.70000076293945,33.279998779296875,1885.800048828125,22.559999465942383,87.69000244140625
